Address,Award,City,Country,Cuisine,Location,Name,Phone Number,Price,Url,Latitude,Longitude,Price_NumRating
"Rua De Santa Catarina 447, Porto, 4000-452, Portugal",Bib Gourmand,Porto,Portugal,International,"Porto, Portugal",Gruta,351911017007,€,https://guide.michelin.com/en/porto-region/porto/restaurant/gruta,41.1500107,-8.6057703,1
"Trafalgar 14, Madrid, 28010, Spain",Bib Gourmand,Madrid,Spain,Fusion,"Madrid, Spain",Sisapo,34910291247,€€,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/sisapo,40.4319586,-3.7004854,2
"Praça da República 8, Vila do Conde, 4480-715, Portugal",Bib Gourmand,Vila do Conde,Portugal,Modern Cuisine,"Vila do Conde, Portugal",Rio by Paulo André,351252602182,€€,https://guide.michelin.com/en/porto-region/vila-do-conde/restaurant/rio-by-paulo-andre,41.3513451,-8.7415259,2
"Avenida Jaume el Conqueridor 38, Ciutadella de Menorca, 07760, Spain",Bib Gourmand,Ciutadella de Menorca,Spain,Traditional Cuisine,"Ciutadella de Menorca, Spain",Smoix,34971382808,€€,https://guide.michelin.com/en/islas-baleares/ciutadella-de-menorca/restaurant/smoix,40.0010755,3.8408278,2
"Avenida Pi i Margall 75, Caldes de Montbui, 08140, Spain",Bib Gourmand,Caldes de Montbui,Spain,Modern Cuisine,"Caldes de Montbui, Spain",Mirko Carturan Cuiner,34938654160,€€,https://guide.michelin.com/en/catalunya/caldes-de-montbui/restaurant/mirko-carturan-cuiner,41.6300201,2.1657336,2
"De los Fueros 6, Bilbao, 48005, Spain",Bib Gourmand,Bilbao,Spain,Basque,"Bilbao, Spain",Los Fueros,34944153047,€€,https://guide.michelin.com/en/pais-vasco/bilbao/restaurant/los-fueros,43.259617,-2.923103,2
"La Reina 94, Almoradí, 03160, Spain",Bib Gourmand,Almoradí,Spain,Traditional Cuisine,"Almoradí, Spain",El Buey,34966781593,€€,https://guide.michelin.com/en/comunidad-valenciana/almoradi/restaurant/el-buey,38.1067896,-0.7974394,2
"Paraje Los Ventorrillos, Agua Amarga, 04149, Spain",Bib Gourmand,Agua Amarga,Spain,Traditional Cuisine,"Agua Amarga, Spain",Asador La Chumbera,34634676298,€€,https://guide.michelin.com/en/andalucia/agua-amarga/restaurant/asador-la-chumbera,36.9451654,-1.9261464,2
"Bancal del Clot 2, Alfafara, 03838, Spain",Bib Gourmand,Alfafara,Spain,"Regional Cuisine, Mediterranean Cuisine","Alfafara, Spain",Casa el Tio David,34965510142,€€,https://guide.michelin.com/en/comunidad-valenciana/alfafara/restaurant/casa-el-tio-david,38.7736552,-0.5552538,2
"Barcelona 52, Castellar del Vallès, 08211, Spain",Bib Gourmand,Castellar del Vallès,Spain,Catalan,"Castellar del Vallès, Spain",Garbí,34937146557,€€,https://guide.michelin.com/en/catalunya/castellar-del-valles/restaurant/garbi,41.6107945,2.0872822,2
"Santiago 1, Astorga, 24700, Spain",Bib Gourmand,Astorga,Spain,Regional Cuisine,"Astorga, Spain",Las Termas,34987602212,€,https://guide.michelin.com/en/castilla-y-leon/astorga/restaurant/las-termas,42.4563607,-6.0552439,1
"Lomo 18, Tegueste, 38280, Spain",Bib Gourmand,Tegueste,Spain,Contemporary,"Tegueste, Spain",La Bola de Jorge Bosch,34922578615,€,https://guide.michelin.com/en/canarias/tegueste/restaurant/la-bola-de-jorge-bosch,28.512541,-16.3519798,1
"Carretera de Francia 9, Aubèrt, 25537, Spain",Bib Gourmand,Aubèrt,Spain,Fusion,"Aubèrt, Spain",Roc´n´Cris,34973641723,€€,https://guide.michelin.com/en/catalunya/aubert/restaurant/roc%C2%B4n%C2%B4cris,42.7306808,0.7771709,2
"Avenida Consolación 2, Cartaya, 21450, Spain",Bib Gourmand,Cartaya,Spain,Traditional Cuisine,"Cartaya, Spain",Consolación,34959390298,€,https://guide.michelin.com/en/andalucia/cartaya/restaurant/consolacion,37.2888245,-7.1505648,1
"Carretera NA 1210, Belate (Puerto de), 31797, Spain",Bib Gourmand,Belate (Puerto de),Spain,Traditional Cuisine,"Belate (Puerto de), Spain",Venta de Ulzama,34948305138,€€,https://guide.michelin.com/en/comunidad-foral-de-navarra/belate-puerto-de/restaurant/venta-de-ulzama,43.0329569,-1.6277656,2
"Carretera General del Sur 4, Chimiche, 38594, Spain",Bib Gourmand,Chimiche,Spain,"Traditional Cuisine, Meats and Grills","Chimiche, Spain",El Secreto de Chimiche,34922777279,€€,https://guide.michelin.com/en/canarias/chimiche/restaurant/el-secreto-de-chimiche,28.132975,-16.532373,2
"Colón 51, Alzira, 46600, Spain",Bib Gourmand,Alzira,Spain,Traditional Cuisine,"Alzira, Spain",Cami·Vell,34962412521,€€,https://guide.michelin.com/en/comunidad-valenciana/alzira/restaurant/cami-vell,39.1472451,-0.4376742,2
"Ribeira de Mayo, Esteiro, 15240, Spain",Bib Gourmand,Esteiro,Spain,Seafood,"Esteiro, Spain",Muiño,34981763885,€€,https://guide.michelin.com/en/galicia/esteiro/restaurant/muino,42.7920635,-8.9775212,2
"San José 3, Cariñena, 50400, Spain",Bib Gourmand,Cariñena,Spain,Regional Cuisine,"Cariñena, Spain",La Rebotica,34976620556,€,https://guide.michelin.com/en/aragon/carinena/restaurant/la-rebotica,41.337964,-1.2236069,1
"Montaña Clara 30, Famara, 35558, Spain",Bib Gourmand,Famara,Spain,"Seafood, Market Cuisine","Famara, Spain",El Risco,34928528550,€€,https://guide.michelin.com/en/canarias/famara/restaurant/el-risco,29.1185223,-13.5648771,2
"Barbero 3, Campo de Criptana, 13610, Spain",Bib Gourmand,Campo de Criptana,Spain,Regional Cuisine,"Campo de Criptana, Spain",Las Musas,34926589191,€€,https://guide.michelin.com/en/castilla-la-mancha/campo-de-criptana/restaurant/las-musas,39.4090257,-3.1235193,2
"Camino Hondo, Tariego de Cerrato, 34209, Spain",Bib Gourmand,Tariego de Cerrato,Spain,Traditional Cuisine,"Tariego de Cerrato, Spain",Casa Chesmy,34627520580,€€,https://guide.michelin.com/en/castilla-y-leon/tariego-de-cerrato/restaurant/casa-chesmy,41.9063675,-4.4894288,2
"Rua 1º de Dezembro 10, Covilhã, 6200-032, Portugal",Bib Gourmand,Covilhã,Portugal,Regional Cuisine,"Covilhã, Portugal",Taberna A Laranjinha,351275083586,€,https://guide.michelin.com/en/castelo-branco/covilh/restaurant/taberna-a-laranjinha,40.280586,-7.5049872,1
"Carril del Pozo 25, Zahora, 11159, Spain",Bib Gourmand,Zahora,Spain,Contemporary,"Zahora, Spain",Arohaz,34956437005,€€,https://guide.michelin.com/en/andalucia/zahora/restaurant/arohaz,36.2006934,-6.0359501,2
"Fondevila 8, Chía, 22465, Spain",Bib Gourmand,Chía,Spain,"Contemporary, Seasonal Cuisine","Chía, Spain",Casa Chongastán,34974553200,€,https://guide.michelin.com/en/aragon/chia/restaurant/casa-chongastan,42.5200992,0.4668783,1
"Avenida de Nuestra Señora del Pilar 3, Binéfar, 22500, Spain",Bib Gourmand,Binéfar,Spain,"Seasonal Cuisine, Market Cuisine","Binéfar, Spain",Carmen,34974420531,€€,https://guide.michelin.com/en/aragon/binefar/restaurant/carmen-1184551,41.8515864,0.2928459,2
"Antonio Machado 24, Almodóvar del Río, 14720, Spain",Bib Gourmand,Almodóvar del Río,Spain,"Regional Cuisine, Traditional Cuisine","Almodóvar del Río, Spain",La Taberna de Cuatro Caminos,34957911443,€€,https://guide.michelin.com/en/andalucia/almodovar-del-rio/restaurant/la-taberna-de-cuatro-caminos,37.8103332,-5.017674,2
"Paseo de la Castellana 212, Madrid, 28001, Spain",Bib Gourmand,Madrid,Spain,Traditional Cuisine,"Madrid, Spain",La Maruca - Castellana,34913452665,€€,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/la-maruca-castellana,40.4638133,-3.6886987,2
"Rua Padre Antonio Almeida 7-A, Salreu, 3865-282, Portugal",Bib Gourmand,Salreu,Portugal,Regional Cuisine,"Salreu, Portugal",Casa Mattos,351963111367,€,https://guide.michelin.com/en/aveiro-region/salreu/restaurant/casa-matos,40.7309927,-8.5606375,1
"Victoria 8, Trujillo, 10200, Spain",Bib Gourmand,Trujillo,Spain,Traditional Cuisine,"Trujillo, Spain",Alberca,34927322209,€€,https://guide.michelin.com/en/extremadura/es-trujillo/restaurant/alberca,39.4602814,-5.8839687,2
"Aralar 62, Lekunberri, 31870, Spain",Bib Gourmand,Lekunberri,Spain,"Pork Specialities, Regional Cuisine","Lekunberri, Spain",Maskarada,34948504236,€,https://guide.michelin.com/en/comunidad-foral-de-navarra/lekunberri/restaurant/maskarada,43.011612,-1.9025579,1
"Príncipe 12, Cambados, 36630, Spain",Bib Gourmand,Cambados,Spain,Traditional Cuisine,"Cambados, Spain",A Taberna do Trasno,34986524988,€€,https://guide.michelin.com/en/galicia/cambados/restaurant/a-taberna-do-trasno,42.5178743,-8.8140217,2
"Pasaje Ter 17, Arucas, 35412, Spain",Bib Gourmand,Arucas,Spain,"Traditional Cuisine, Meats and Grills","Arucas, Spain",Casa Brito,34928622323,€€,https://guide.michelin.com/en/canarias/arucas/restaurant/casa-brito,28.105516,-15.528073,2
"Juan Brotóns 11, Ibi, 03440, Spain",Bib Gourmand,Ibi,Spain,Traditional Cuisine,"Ibi, Spain",Erre que Erre,34966336046,€€,https://guide.michelin.com/en/comunidad-valenciana/ibi/restaurant/erre-que-erre,38.6277242,-0.572461,2
"Lleida 6, Artesa de Lleida, 25150, Spain",Bib Gourmand,Artesa de Lleida,Spain,Rice Dishes,"Artesa de Lleida, Spain",Antoni Rubies,34973167553,€,https://guide.michelin.com/en/catalunya/artesa-de-lleida/restaurant/antoni-rubies,41.553394,0.7052084,1
"Baños 2, Albacete, 02004, Spain",Bib Gourmand,Albacete,Spain,Traditional Cuisine,"Albacete, Spain",Don Gil,34967239785,€€,https://guide.michelin.com/en/castilla-la-mancha/albacete/restaurant/don-gil,38.9946161,-1.8600131,2
"Carretera La Costa-El Faro 5, Las Caletas, 38740, Spain",Bib Gourmand,Las Caletas,Spain,"Regional Cuisine, Market Cuisine","Las Caletas, Spain",El Jardín de la Sal,34922979800,€€,https://guide.michelin.com/en/canarias/las-caletas/restaurant/el-jardin-de-la-sal,28.4537437,-17.8418976,2
"Avenida Castilla-La Mancha 3, Cuenca, 16002, Spain",Bib Gourmand,Cuenca,Spain,"Modern Cuisine, Fusion","Cuenca, Spain",Olea Comedor,34628859742,€,https://guide.michelin.com/en/castilla-la-mancha/es-cuenca/restaurant/olea-comedor,40.0706882,-2.1369292,1
"Paseo Canarina 18, Icod de los Vinos, 38430, Spain",Bib Gourmand,Icod de los Vinos,Spain,Galician,"Icod de los Vinos, Spain",Furancho La Zapatería,34672692226,€,https://guide.michelin.com/en/canarias/icod-de-los-vinos/restaurant/furancho-la-zapateria,28.3763826,-16.6997172,1
"Largo Condessa do Juncal n⁰19-21, Guimaraes, 4800-159, Portugal",Bib Gourmand,Guimaraes,Portugal,Mediterranean Cuisine,"Guimaraes, Portugal",Le Babachris,351964420548,€,https://guide.michelin.com/en/braga-region/guimares/restaurant/le-babachris,41.4419757,-8.2972531,1
"Escudial 1, Biescas, 22630, Spain",Bib Gourmand,Biescas,Spain,Contemporary,"Biescas, Spain",El Montañés,34974485216,€,https://guide.michelin.com/en/aragon/biescas/restaurant/el-montanes,42.6258852,-0.3249263,1
"Avenida Pallaresa 104, Santa Coloma de Gramenet, 08921, Spain",Bib Gourmand,Santa Coloma de Gramenet,Spain,Fusion,"Santa Coloma de Gramenet, Spain",Verat,34936814080,€,https://guide.michelin.com/en/catalunya/santa-coloma-de-gramenet/restaurant/verat,41.455486,2.2065718,1
"Avenida de La Merced 64, Barbastro, 22300, Spain",Bib Gourmand,Barbastro,Spain,Modern Cuisine,"Barbastro, Spain",Trasiego,34974312700,€€,https://guide.michelin.com/en/aragon/barbastro/restaurant/trasiego,42.0339451,0.1201515,2
"Pintor Enric Serra 44, L'Escala, 17130, Spain",Bib Gourmand,L'Escala,Spain,International,"L'Escala, Spain",La Gruta,34972776211,€€,https://guide.michelin.com/en/catalunya/l-escala/restaurant/la-gruta,42.1242828,3.1324018,2
"Caballeros 11, Sanlúcar de Barrameda, 11540, Spain",Bib Gourmand,Sanlúcar de Barrameda,Spain,Modern Cuisine,"Sanlúcar de Barrameda, Spain",El Espejo,34651141650,€€,https://guide.michelin.com/en/andalucia/sanlucar-de-barrameda/restaurant/el-espejo,36.7756305,-6.3542926,2
"Sant Vicent 47, Santa Eulalia del Río, 07840, Spain",Bib Gourmand,Santa Eulalia del Río,Spain,French,"Santa Eulalia del Río, Spain",Es Terral,34628581314,€€,https://guide.michelin.com/en/islas-baleares/santa-eulalia-del-rio/restaurant/es-terral,38.9856209,1.5346632,2
"Avenida Olof Palme, Arrecife, 35500, Spain",Bib Gourmand,Arrecife,Spain,Regional Cuisine,"Arrecife, Spain",Lilium,34928524978,€€,https://guide.michelin.com/en/canarias/arrecife/restaurant/lilium,28.9622091,-13.5389613,2
"Espartinas 5, Madrid, 28001, Spain",Bib Gourmand,Madrid,Spain,Innovative,"Madrid, Spain",Taberna Recreo,34910334379,€€,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/taberna-recreo,40.4244399,-3.6793775,2
"Poca Farina 20, Sant Climent de Llobregat, 08849, Spain",Bib Gourmand,Sant Climent de Llobregat,Spain,"Catalan, Traditional Cuisine","Sant Climent de Llobregat, Spain",El Racó,34936581639,€,https://guide.michelin.com/en/catalunya/sant-climent-de-llobregat/restaurant/el-raco,41.3371924,1.9961897,1
"Ronda dels Pins 27, Amposta, 43549, Spain",Bib Gourmand,Amposta,Spain,"Traditional Cuisine, Creative","Amposta, Spain",L'Algadir del Delta,34977744559,€€,https://guide.michelin.com/en/catalunya/amposta/restaurant/l-algadir,40.646976,0.6878907,2
"San Francisco 33, Cadiz, 11004, Spain",Bib Gourmand,Cadiz,Spain,"Modern Cuisine, Traditional Cuisine","Cadiz, Spain",Contraseña,34655188917,€€,https://guide.michelin.com/en/andalucia/cadiz/restaurant/contrasena,36.5313279,-6.2931344,2
"Comandante Fontanes 1, A Coruña, 15003, Spain",Bib Gourmand,A Coruña,Spain,Modern Cuisine,"A Coruña, Spain",El de Alberto,34981907411,€€,https://guide.michelin.com/en/galicia/a-corua/restaurant/el-de-alberto,43.3699357,-8.4047628,2
"Fernando Macías 28, A Coruña, 15004, Spain",Bib Gourmand,A Coruña,Spain,Traditional Cuisine,"A Coruña, Spain",Artabria,34981269646,€€,https://guide.michelin.com/en/galicia/a-corua/restaurant/artabria,43.3663503,-8.4133481,2
"Arroyo de San Lorenzo 2, Córdoba, 14002, Spain",Bib Gourmand,Córdoba,Spain,Traditional Cuisine,"Córdoba, Spain",La Cuchara de San Lorenzo,34957477850,€€,https://guide.michelin.com/en/andalucia/cordoba/restaurant/la-cuchara-de-san-lorenzo,37.8879589,-4.7693772,2
"Carrer de l'Avenir 72, Barcelona, 08021, Spain",Bib Gourmand,Barcelona,Spain,Contemporary,"Barcelona, Spain",Avenir,34691907138,€€,https://guide.michelin.com/en/catalunya/barcelona/restaurant/avenir,41.3944626,2.1444062,2
"Nova de Abaixo 2, Santiago de Compostela, 15706, Spain",Bib Gourmand,Santiago de Compostela,Spain,Meats and Grills,"Santiago de Compostela, Spain",Asador Gonzaba,34981594874,€€,https://guide.michelin.com/en/galicia/santiago-de-compostela/restaurant/asador-gonzaba,42.8753153,-8.5492085,2
"Benito Pérez Galdós 1, Córdoba, 14001, Spain",Bib Gourmand,Córdoba,Spain,Traditional Cuisine,"Córdoba, Spain",La Taberna de Almodóvar,34957940333,€€,https://guide.michelin.com/en/andalucia/cordoba/restaurant/la-taberna-de-almodovar,37.8897417,-4.78245,2
"Avenida Santo António 41, Tercena, 2730-046, Portugal",Bib Gourmand,Tercena,Portugal,Portuguese,"Tercena, Portugal",O Parreirinha,351214379311,€,https://guide.michelin.com/en/lisboa-region/tercena/restaurant/o-parreirinha,38.7453715,-9.2845387,1
"Plaza de España 5 duplicado, Cadiz, 11006, Spain",Bib Gourmand,Cadiz,Spain,"Contemporary, Andalusian","Cadiz, Spain",Almanaque Casa de Comidas,34956808663,€€,https://guide.michelin.com/en/andalucia/cadiz/restaurant/almanaque,36.535654,-6.2939386,2
"Avenida del Coronel Estrada 122, Hostalric, 17450, Spain",Bib Gourmand,Hostalric,Spain,Modern Cuisine,"Hostalric, Spain",Quatre Vents 3.0,34972865690,€€,https://guide.michelin.com/en/catalunya/hostalric/restaurant/quatre-vents-3-0,41.7464957,2.6344902,2
"Carretera A-492, Aljaraque, 21110, Spain",Bib Gourmand,Aljaraque,Spain,Traditional Cuisine,"Aljaraque, Spain",Finca Alfoliz,34959245135,€€,https://guide.michelin.com/en/andalucia/aljaraque/restaurant/finca-alfoliz,37.2935619,-7.044933,2
"Apolonio Morales 3, Madrid, 28036, Spain",Bib Gourmand,Madrid,Spain,Traditional Cuisine,"Madrid, Spain",Quinqué,34910732892,€€,https://guide.michelin.com/en/comunidad-de-madrid/madrid/restaurant/quinque,40.463467,-3.6841129,2
"Aribau 141, Barcelona, 08001, Spain",Bib Gourmand,Barcelona,Spain,"Market Cuisine, Traditional Cuisine","Barcelona, Spain",Nairod,34938089260,€€,https://guide.michelin.com/en/catalunya/barcelona/restaurant/nairod,41.3922152,2.1541091,2
"Avenida de San Sebastián 57, Santa Cruz de Tenerife, 38005, Spain",Bib Gourmand,Santa Cruz de Tenerife,Spain,Seasonal Cuisine,"Santa Cruz de Tenerife, Spain",San Sebastián 57,34822104325,€€,https://guide.michelin.com/en/canarias/santa-cruz-de-tenerife/restaurant/san-sebastian-57,28.4636488,-16.2530444,2
"Rua dos Lusíadas 68-72, Lisbon, 1300-372, Portugal",Bib Gourmand,Lisbon,Portugal,Traditional Cuisine,"Lisbon, Portugal",Solar dos Nunes,351213647359,€€,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/solar-dos-nunes,38.7053894,-9.1805237,2
"Rua Candido dos Reis 14, Portalegre, 7300-129, Portugal",Bib Gourmand,Portalegre,Portugal,Traditional Cuisine,"Portalegre, Portugal",Solar do Forcado,351245330866,€,https://guide.michelin.com/en/portalegre-region/portalegre/restaurant/solar-do-forcado,39.2907546,-7.4294786,1
"Rua da Misericordia 78, Lisbon, 1200 273, Portugal",Bib Gourmand,Lisbon,Portugal,Mexican,"Lisbon, Portugal",Carnal,351913463232,€€,https://guide.michelin.com/en/lisboa-region/lisboa/restaurant/carnal-1200315,38.7124157,-9.1430035,2
"Rua Penha de França, Funchal, 9000-014, Portugal",Bib Gourmand,Funchal,Portugal,Portuguese,"Funchal, Portugal",Casal da Penha,351291227674,€€,https://guide.michelin.com/en/ilha-da-madeira/funchal/restaurant/casal-da-penha,32.642883,-16.919317,2
"Major de Sarrià 134, Barcelona, 08017, Spain",Bib Gourmand,Barcelona,Spain,Traditional Cuisine,"Barcelona, Spain",Vivanda,34932031918,€€,https://guide.michelin.com/en/catalunya/barcelona/restaurant/vivanda,41.400486,2.1209594,2
"San Vicente 91, El Campello, 03560, Spain",Bib Gourmand,El Campello,Spain,"International, Mediterranean Cuisine","El Campello, Spain",Brel,34965630701,€€,https://guide.michelin.com/en/comunidad-valenciana/el-campello/restaurant/brel,38.4246546,-0.3903405,2
"La Huerta 3, Alcalá del Valle, 11693, Spain",Bib Gourmand,Alcalá del Valle,Spain,Contemporary,"Alcalá del Valle, Spain",Mesón Sabor Andaluz,34956135510,€€,https://guide.michelin.com/en/andalucia/alcal-del-valle/restaurant/meson-sabor-andaluz,36.9009424,-5.1687994,2
"Ardesende 3, Codeso, 15881, Spain",Bib Gourmand,Codeso,Spain,Traditional Cuisine,"Codeso, Spain",O Balado,34639893749,€€,https://guide.michelin.com/en/galicia/codeso/restaurant/o-balado,42.798046,-8.403248,2
"Torres 22, Las Palmas de Gran Canaria, 35002, Spain",Bib Gourmand,Las Palmas de Gran Canaria,Spain,Modern Cuisine,"Las Palmas de Gran Canaria, Spain",Qué Leche,34607917803,€€,https://guide.michelin.com/en/canarias/las-palmas-de-gran-canaria/restaurant/que-leche,28.1041694,-15.4170792,2
"Urbanización Marisol Park 1A, Calp, 03710, Spain",Bib Gourmand,Calp,Spain,Contemporary,"Calp, Spain",Komfort,34636572241,€€,https://guide.michelin.com/en/comunidad-valenciana/calp/restaurant/komfort,38.6474418,0.0611085,2
"Historiador Palau 1, Dénia, 03700, Spain",Bib Gourmand,Dénia,Spain,Mediterranean Cuisine,"Dénia, Spain",El Baret de Miquel,34673740595,€€,https://guide.michelin.com/en/comunidad-valenciana/dnia/restaurant/el-baret-de-miquel-ruiz,38.8386938,0.1059427,2
"Temprado 12, Castelló de la Plana, 12002, Spain",Bib Gourmand,Castelló de la Plana,Spain,Fusion,"Castelló de la Plana, Spain",Le Bistrot Gastronómico,34661505725,€€,https://guide.michelin.com/en/comunidad-valenciana/castell-de-la-plana/restaurant/le-bistrot-gastronomico,39.9835877,-0.0370276,2
"Papa Juan XXIII 8, Benifaió, 46450, Spain",Bib Gourmand,Benifaió,Spain,Traditional Cuisine,"Benifaió, Spain",Juan Veintitrés,34961784575,€€,https://guide.michelin.com/en/comunidad-valenciana/benifaio/restaurant/juan-veintitres,39.2873039,-0.420869,2
"Avenida Marqués de Benicarló 11, Benicarló, 12580, Spain",Bib Gourmand,Benicarló,Spain,"Rice Dishes, Traditional Cuisine","Benicarló, Spain",Pau,34622118576,€,https://guide.michelin.com/en/comunidad-valenciana/benicarlo/restaurant/pau,40.4164901,0.4338135,1
"Henao 17, Bilbao, 48009, Spain",Bib Gourmand,Bilbao,Spain,Fusion,"Bilbao, Spain",Kimtxu,34946527892,€€,https://guide.michelin.com/en/pais-vasco/bilbao/restaurant/kimtxu,43.2648138,-2.9329932,2
"Ingeniero Salinas 23, Las Palmas de Gran Canaria, 35006, Spain",Bib Gourmand,Las Palmas de Gran Canaria,Spain,"Creative, Traditional Cuisine","Las Palmas de Gran Canaria, Spain",El Equilibrista 33,34928234326,€€,https://guide.michelin.com/en/canarias/las-palmas-de-gran-canaria/restaurant/el-equilibrista-33,28.12999,-15.43104,2
"Barrio Areños 2, Cosgaya, 39582, Spain",Bib Gourmand,Cosgaya,Spain,Home Cooking,"Cosgaya, Spain",Del Oso,34942733018,€€,https://guide.michelin.com/en/cantabria/cosgaya/restaurant/del-oso,43.1150441,-4.7297281,2
"Santa Catalina 34, Legasa, 31792, Spain",Bib Gourmand,Legasa,Spain,Traditional Cuisine,"Legasa, Spain",Arotxa,34948456100,€€,https://guide.michelin.com/en/comunidad-foral-de-navarra/legasa/restaurant/arotxa,43.1301538,-1.6438512,2
